Id,SalePrice
2376,119477.86391823925
659,105794.14936822595
1235,142068.1507635864
332,76239.56548868376
1917,144338.62656853767
2094,247285.2068674037
1460,255228.73558664857
1471,213964.10563568876
1509,123397.75886931561
1922,135900.6109310066
433,427674.1319486124
460,263004.92200924025
1116,239963.4105840876
1137,167961.09646596713
53,172416.91642947425
2354,262195.914415958
1475,191407.71544094977
1761,519489.6236834279
842,147832.6268525147
2739,181395.3806825556
2509,147551.66474619485
1007,198137.74825867987
2610,184719.22594601975
1952,93465.60074279935
2719,153415.33941284043
2921,72996.51122032758
1966,149987.7906981781
292,121510.30661307334
1204,183895.6266095126
1829,251932.10245379445
2419,183370.5510444563
391,144554.85818003758
798,99038.63980545406
481,197131.47105170565
193,202165.38339338545
555,115135.21167445567
899,35147.041390217026
2357,182965.76915940293
328,131902.7431986055
1356,118183.49735687906
1154,104149.04693941353
1730,177535.57517949177
2249,162957.41909990052
1119,271544.39689867373
2856,150140.02008586866
1394,132272.86457247124
2587,109820.68996172014
61,306913.9791835813
2661,168871.58717561665
2711,131001.97666869056
1147,183294.88918536063
757,121925.28722096386
2623,122161.70529904589
2378,136819.37760876026
1413,137934.22272969433
1722,218799.31926324416
1112,220245.04039286892
1623,195341.45128412417
1201,201459.68250883336
1513,114535.12670094485
957,367348.4601437589
1171,275185.0910394568
1145,192857.4177115868
2726,224478.35490256012
703,141294.308232181
760,89050.86218891933
1964,153521.06799905235
2512,168675.72895659215
159,138111.33626294474
1281,161270.24190542276
468,185052.9821665273
290,123537.87823277095
665,105023.76671250281
1463,246146.71151244827
1792,224599.1857176507
923,164162.22593066876
500,262550.4550382735
1408,192869.82181722764
331,91572.41074098705
170,116286.36186553829
2192,99428.46198286407
2571,293272.20619580324
2314,172751.41537232406
2647,92005.31276406231
422,389457.5749977218
2457,335410.78913878975
1838,202524.41025185166
2805,257552.7278802934
1645,151595.8084173688
1711,288584.0236880536
2825,235878.38355844072
322,323468.6456705128
2103,238241.09370485472
342,114749.19918509503
600,139173.0063442432
488,184013.5611004734
1725,296667.52491166454
2246,278925.74456246966
2847,156741.12788781547
806,235887.05489767983
530,233990.62060571753
963,193731.92362404172
2678,101746.27138138667
171,87023.06781062193
2401,384977.8396930045
805,218586.74136259244
2259,219938.42036705534
1748,181116.68981032597
1361,135362.15398529626
1677,110106.75171194249
1406,151793.71211545588
2322,247412.25695284794
688,151147.91834283015
143,143033.19168694352
804,200350.92699307494
1214,177813.2578852059
2828,139888.22906423593
1999,185767.8232328447
2467,207806.46339164034
2665,151924.53668525815
1538,316732.7649342066
398,125543.21211209265
2822,140103.33842316316
2157,140454.80188999418
1856,191511.4782057735
1269,99697.00810105284
2570,117286.13014798437
2320,228613.65694248618
1517,137991.7562243609
2304,136402.0640493126
1312,91652.21663823898
2012,136000.7892272221
506,240691.20434441871
2865,217279.3448214949
2367,96921.04002138355
554,69962.98132874444
238,137714.68704168848
1954,114003.86685205041
2488,115449.18544915551
2291,56103.49992855103
1969,118453.31411976693
2725,157839.5275038603
1482,147410.68357272993
2763,193899.82450503716
503,259949.26440514554
1584,245071.782877677
1531,136685.85503539944
2210,168623.26578213763
459,313970.08616217284
556,130284.73626666493
1347,134643.97167472716
1290,69915.84533773584
1388,92137.4085929573
1571,285822.6014574275
2754,195320.89908707805
765,142766.46647957456
2494,128749.67173106794
2870,247268.40881261975
7,210563.14189455705
1114,251085.07137590565
2418,258254.20769877743
291,124143.45957638114
18,321960.69506140775
39,352578.4772101246
1001,246683.53428392438
2442,220765.32913888257
616,119442.68631701951
2680,88892.09861183458
1414,124513.8645415944
289,163965.9174622934
40,246924.89452488336
860,127823.10892243008
409,131112.1837230497
673,153887.33453116554
2427,183303.3806962663
2036,209719.87104023655
2564,147188.8823977689
642,147163.31555601757
1008,169353.46127473668
1908,130082.03955307195
2519,208401.4068176325
1369,98160.50333797943
2855,169375.78929830028
712,101514.89310803462
1943,121428.10214161803
1958,118305.68828467559
107,167752.26476060506
2295,191754.6485079868
704,107687.62360150192
676,158952.43773222098
259,184171.00947272207
93,284256.7673081022
106,248451.86642866477
2315,177278.2177156409
1050,102730.61219403485
1095,203732.47412286967
2709,150196.3623661194
758,133310.5400594368
1496,155683.44840167544
2370,123823.74403001752
2458,279378.13447311183
2733,139793.21016289946
161,223233.56243714108
726,143226.06578471803
845,202727.74653097172
947,243554.23530859023
2232,117084.70174099877
2563,150487.7073980067
2299,139928.0667704452
211,77629.59996868274
605,146240.39830713917
1478,199814.07971416472
2247,271825.83346881974
2274,217173.5458538786
2869,215992.3826414002
967,209835.77652867406
2656,131181.93376426678
667,185656.08529379137
1042,107687.07718897436
2023,160667.7236014991
2447,373058.39609772037
2055,125944.91628633603
2275,272681.93925645156
2204,173832.83733891067
1563,274954.94553141436
483,198585.28193603153
796,134786.88260729925
1526,164753.40317056782
2042,132822.09064998874
442,331513.3057432893
1693,309578.04694452346
1468,215302.730726165
1430,208003.45505583903
2605,125864.94032350834
1529,203915.00176559913
335,147815.3493189693
1287,124993.5919593171
31,96021.09089425509
1785,297865.45459269057
82,161790.44553297607
2620,106951.99530306156
252,178643.78759647685
721,61835.99270905717
2165,179108.981013853
2316,185587.1962688818
775,138723.29440547712
1558,130860.59541801782
17,231127.3326156712
1022,212009.84302976239
925,133326.27259375004
438,266531.9575146409
1270,132532.07359677856
1272,142786.4032740849
215,115924.52554489789
266,222465.80668512918
2402,279630.2237594094
1250,128717.84891329799
1984,120258.6501293974
1279,149472.72813606425
377,239624.56193215225
1252,118924.98049562424
2156,257437.19763717672
499,309916.7636104013
1374,137573.54946029175
2898,245721.40079303505
401,119125.97846397269
2721,130716.98729758628
2078,225244.30806933355
2589,127905.91482615273
1946,238034.5546583949
1334,115094.16351922997
2781,212624.11075381376
431,362876.8505038306
576,206004.00988175382
1474,207000.69240830652
2254,153009.2209954079
2155,278567.88436216826
885,107876.99102059891
643,139821.3857269272
1944,127985.67421792808
480,188769.73435779708
2845,96928.17351320363
2387,298721.3993441034
2407,198382.42183975875
2527,169361.05814616662
2514,150434.09652515326
629,141844.6848019926
80,207189.10990195582
1876,142695.68383690622
1546,120288.4775264489
2518,168787.9409121737
2347,151206.6054295312
783,244418.21390454727
1322,57470.130493815755
194,85461.83721938601
1770,285115.5248481458
2143,172030.5297844319
1229,216175.5676146323
511,275811.4195156044
46,216914.19779520982
1348,160707.517394781
2465,201252.51608965057
387,247716.89379218174
873,217660.05894606863
1918,126110.16719294619
2764,232563.58585631137
2184,130695.72350237181
934,130975.15268061403
1920,130160.6130829925
2631,135042.7078999678
1768,510549.94316054136
2040,126172.28399426909
1749,207451.35811494465
834,241435.97442817246
1457,223288.4295205872
79,105043.75835445814
2302,137842.4253810246
1817,146888.12330441794
2755,217385.86380433838
359,176986.7701144513
2059,103065.69754813972
2092,224368.40462477808
2516,232224.6700714553
150,115795.24646620057
1656,112635.7739193663
83,102741.31004083203
2411,180475.51830084622
795,72133.95659215143
2312,214318.27438857593
2917,104723.44458095741
1624,173194.7433328207
2215,299466.74707528285
1211,145627.426534059
1485,158520.89920480666
1024,165414.85646211298
570,201932.59025805397
2874,136082.98224159225
700,143825.873189291
2756,199179.8641243776
2022,180562.97637634352
583,218568.0439539519
2392,349458.61954952194
2424,184782.24695500487
212,113430.38863473863
736,135291.15317416633
1610,166144.34316168167
890,120016.12565620872
467,183173.153246667
578,217453.4508322355
1747,190647.27391904418
1149,148585.63111605518
2758,243481.49641281005
857,149104.3860066277
2219,252049.79722772504
733,57706.761798211955
2909,104778.42655497813
1798,254719.2360592297
235,142617.9590315501
2366,130522.50144612475
1027,135740.04703611182
1195,138680.59676890203
1303,80629.04958976014
148,183462.26225991256
608,161441.5521447271
2515,211938.56119729194
821,263559.84221784084
2500,269035.8047426371
745,110193.45077318512
741,138474.84491250955
1611,101159.97575343342
2532,128354.5612604376
1081,236856.56853012159
1692,396312.7620564755
2520,179720.1796929842
276,123216.93602245685
1992,123304.14256103337
663,104688.7029839122
418,133004.99643906113
1733,194123.31202481873
2359,149048.0065154296
253,181091.028325018
1518,169436.46181866538
2035,134289.58217219985
2919,72339.32901123399
1540,254300.5100147043
2120,153719.45693532762
1674,162208.1873929524
256,156778.1770382555
2361,126940.17560493876
978,77688.82912612054
2280,141458.16782035853
2095,216294.34259004658
1709,315496.53759637615
2801,239078.6388496298
1246,111498.97853036178
2373,97754.03124228364
1055,279840.0493197077
2017,128716.53250828851
1099,271052.3904646253
1344,90517.89753891202
835,220507.785373998
1117,222589.8244761665
2043,83157.08445070719
2085,142521.83459493017
410,143865.69919268915
2650,112184.6267757694
2867,184938.26176317863
1668,112178.91787216417
1161,162093.3027878547
2122,174329.0744506265
2539,156396.99853869376
1047,135547.64941899024
1445,125176.59960964881
541,139303.0117249816
569,216068.39213553385
1276,111411.56217190681
918,156987.77856514405
326,172309.22013141355
1936,130712.1841233878
895,95767.20407923998
257,170994.88571660884
1241,175872.68492076523
1545,118955.66539182898
1189,173993.96390426625
270,142210.72983014258
2066,175605.85311163357
693,117119.5670565766
1259,139638.6166860615
2916,145991.35843521834
2321,258258.7156027148
1977,87374.32740107877
1895,140547.55515203637
1240,172429.687181312
85,150828.37696278526
1823,129603.33642538241
825,280558.9471033908
110,230000.48676626023
697,113580.13315534184
2297,126466.75512002921
1231,138883.37564103922
1355,138517.4101333653
968,322790.6223633097
584,207231.1605204387
1315,130967.662755177
1606,157842.31962935673
206,124616.3216709973
1685,342706.9080712056
2016,139862.72451095853
869,201366.78170882782
2135,128129.11872554652
2346,179220.28341908136
2430,226507.61750723107
2198,82829.2775724571
2652,126107.8941343287
27,124684.16291791422
241,160176.96439255844
906,129483.85398587165
1506,128283.73042856378
2098,331748.78120056563
1435,221462.52522508719
2213,155676.00221284956
1274,133952.13400804403
743,35480.440081082284
1737,188413.67667613598
2797,267260.30040394154
2185,57867.19560558442
58,170986.20479470282
830,196926.83480022254
808,115316.7690738499
680,146719.39590881683
1153,116806.15232612926
1291,128069.99201028806
1818,141593.1142111587
2161,183063.80006404675
1883,116250.85505974409
350,317968.0468489027
2473,146667.34505494486
295,180967.7750284213
293,179091.55556173983
859,127558.71800781623
288,61873.14910636563
1578,157961.53703792463
102,184546.05736773205
2831,111948.858337763
1030,161017.4942008194
2551,153898.83359440404
1286,155223.7948319849
958,314108.84667036426
776,134755.7246116125
72,248017.39232907048
2263,245641.24183340312
1866,143113.1000532835
2876,71478.13349429448
2146,241821.58659903263
103,161987.00430610857
1500,131856.96189837612
492,188309.1807321508
167,157579.95697333734
2597,116109.17732051201
2685,113163.88877575798
1035,151464.1070746641
1220,86077.24086763989
2602,158559.5417811647
2159,203253.9733182356
695,126913.28709254763
1109,269577.841069732
640,188070.34314952604
1652,144595.29989091447
2090,161496.08447009337
1188,176739.672516171
2345,222862.8605395069
1059,390065.70543777966
2751,220846.9853588771
128,211363.4764142856
1523,181898.474030604
2925,190067.99766286672
2145,278629.35119535064
1121,222400.0685097411
566,238313.08326997678
565,254876.3675907061
1331,142560.81515681744
2928,130092.98682082992
156,145620.6617584146
797,138641.90012564906
327,93406.65677991207
2859,150325.73290305294
1453,126901.7706050378
1762,324704.31612781796
1868,199979.264605821
1760,176518.06565810018
1113,241794.16256594984
1812,187829.78527589305
117,156641.8953259401
1142,199741.5193881709
2342,365492.98442585766
927,160355.54286030098
2478,182624.872272735
655,97291.17192451318
2064,123935.85253923922
369,253720.27615161042
2239,117909.27760707343
2732,225997.14546862396
1653,155981.79927759804
959,212419.40420192108
2395,324213.23169705865
1412,110792.2084110505
271,243906.0998340816
1484,146865.39378170168
1497,167883.55889674742
552,157248.20471801318
2,120661.71055296564
1855,284808.60243601655
4,264359.53237797087
2292,148373.69921841624
134,141854.78460351098
646,107204.40990331594
42,297598.33319528075
532,232153.47989189543
713,87518.39277801604
2561,139220.53675067495
2360,126422.1179152662
1333,120078.52275215206
1407,227616.47241438797
2892,282679.57724512834
574,209266.1646907992
1227,172356.98328823526
2591,224104.8090106988
1476,207259.20756787364
1125,256444.07845217292
1446,153802.81717385212
408,129631.78995301621
1101,284005.17663123226
2251,198111.16439393873
373,179439.44845861953
2554,136214.17146916443
2382,256548.1255689225
1985,72153.56493655755
519,241304.31078499777
1093,191239.8838162435
864,242074.49065087806
2889,147126.39148341073
2308,190519.4522864062
986,189635.01978566614
1302,147562.96911307285
585,164520.06801429088
2708,146867.82336448296
147,135141.78740547027
1441,218701.43598463782
383,186615.5222086563
285,141691.54669492692
181,100810.33801247773
358,188850.53715135274
780,173022.51282220206
258,190318.92512405803
1865,207627.453709704
692,116798.79719022976
2902,310180.36175539787
508,241312.06397791475
2638,149831.01438797137
36,138150.45517791063
611,159225.22523838654
2281,158626.40062348067
1678,123307.27605940797
1696,407369.6978162546
1557,79911.3041558197
2180,171888.55005942925
1726,215478.73678130598
951,148130.8095495333
267,215977.5677182941
2706,144518.2106688451
2221,255080.11977122794
1357,161709.0958532677
2901,299838.6733114135
347,175601.0473312931
2164,188907.53626775357
1586,292624.04090064706
360,151204.6691904856
1769,259153.49797124555
2617,152649.34768114053
1879,130987.81287015846
991,233460.58947775152
1535,126322.40980525152
1191,146241.74359427218
1579,209413.2146764698
1882,155023.13668587047
1510,146222.41923547373
2196,164715.67745325854
1845,181872.8523233037
2336,350880.9058495654
942,88997.23751880345
861,133532.6483930418
2555,133368.22233573557
1392,152427.01987750642
2099,238853.1923227948
1543,113607.19496231782
948,272016.7102532928
1239,182866.6243371747
22,185817.56341903575
2796,230248.4180263006
2747,183095.70012665458
92,288992.01965025836
210,176163.94644976396
1858,203267.17422118713
2228,174655.00710322824
447,222369.06873355142
827,234108.126694288
1649,209404.955151484
682,138598.39539021242
2698,92975.40642530669
494,169262.81060820166
214,90804.8902176629
2441,224211.05514316214
2679,116559.56796321669
1336,124783.84133203048
465,183995.02802723087
1524,153019.9771490997
2543,108474.5523087096
631,150989.1770544349
2452,300497.7662771194
228,150068.17130842002
126,184453.943080434
1092,225169.3285572827
1122,211063.22242836212
932,212622.4907404487
1980,46872.94805872557
2171,108595.08906630718
551,157344.69154706364
2768,167245.17747872148
2056,105341.6800333428
1159,333006.9018628199
2645,112910.80358042964
1174,173163.3696152937
2266,204190.70338371536
2462,377000.52454791125
1219,146320.2139783398
2922,172473.78461939027
118,146627.63439287967
474,174511.3208804205
2576,144888.03994426294
872,275465.6978353516
1077,210839.7898694775
1536,155668.5144891237
1150,138871.7429515461
2341,290880.07889413834
1931,160033.1206151425
2785,133424.2501876579
2538,128761.7275942507
597,208616.71872638375
464,180409.96160449728
233,252124.26118638064
2169,144164.76229360467
2123,168870.1676302282
1867,174176.32429077697
137,233291.72237896675
515,240664.10607661132
933,103802.92906021886
2784,161982.75205136102
972,162090.70814455918
599,175046.0879582715
2614,120358.2488059639
2582,149257.25435670675
1409,161708.9043466372
175,124907.93461304915
352,223752.20179083466
976,93190.1127590274
2134,191377.90361058083
984,118772.42207123642
2396,354103.03492062655
1673,134475.38321168663
404,130742.58024351299
607,165107.02967691142
814,146175.0439237625
868,188461.7974860042
2271,194551.73392321193
1633,212299.67865455826
337,174647.323284577
2765,187951.49142353726
1746,242461.2516008939
368,284596.07481214544
2806,203193.06838868523
1662,185101.47303918633
1234,209913.85253798473
1373,122940.21135579713
1672,116158.47470836411
1939,124877.6301677305
